id,name,brand,main_category,c1_category,c2_category,leaf_category,artical_no,series_name,model_no,mrp,seling_price,unit_of_measurement,selling_unit,magnitude_of_uom,description,image_1,image_2,image_3,image_4,image_5,attribute1a,attribute1b,attribute2a,attribute2b,attribute3a,attribute3b,attribute4a,attribute4b,attribute5a,attribute5b,attribute6a,attribute6b,attribute7a,attribute7b,attribute8a,attribute8b,attribute9a,attribute9b,attribute10a,attribute10b,attribute11a,attribute11b,image,sku_code,hsn,tax,catalogue_url,is_return_available,return_day,faq,width,height,depth,weight,min_quantity,ship_time,accesoriess_cat_name
2342,Mitsubishi Electric QY81P (Refurbished)- Digital Output Module,Mitsubishi Electric,Factory Automation,PLC,Modular PLC,Digital Output Module,QY81P (Refurbished),Q-Series,QY81P (Refurbished),35700,12495,Piece,Each,1,"Digital Output Module, 32 x 24Vdc Source Transistor Outputs ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ QY81P Mitsubishi Q Series Digital & Analogue I/O Modules",,,,,,Type,PLC I/O Module,Output Type,"Digital, Transistor",,,,,,,,,,,,,,,,,,,1713419130-Product-Screenshot 2024-04-18 111522.png,5321149033-Mitsubishi-El,,18%,,,,,27.4mm,98mm,90mm,,1,1-2 Days,
2343,Mitsubishi Electric QX40 (Refurbished)- Digital Input Module,Mitsubishi Electric,Factory Automation,PLC,Modular PLC,Digital Input Module,QX40 (Refurbished),Q-Series,QX40 (Refurbished),15050,5267.5,Piece,Each,1,"16 point, 24V DC input (4mA), sink type, 16 points/common",,,,,,Type,DC INPUT (PLUS COMMON),Occupied I/O Points on PLC,16,Integrated Digital Inputs,16,Rated Input Voltage (VDC),24,Wiring,SCREW,Int. Current Consumption (A),"0,05",,,,,,,,,,,1713419185-Product-Screenshot 2024-04-18 111619.png,3974589615-Mitsubishi-El,,18%,,,,,27.4mm,98mm,90mm,0.16kg,1,1-2 Days,
2344,Mitsubishi Electric QJ71MB91 (Refurbished)- Network Module,Mitsubishi Electric,Factory Automation,PLC,Modular PLC,Network Module,QJ71MB91 (Refurbished),Q-Series,QJ71MB91 (Refurbished),57350,20072.5,Piece,Each,1,"PLC Q Series Serial Modbus communication module;Master/Slave,RS232,RS422/485port",,,,,,Type,MASTER/LOCAL STATION,Network Interface,MODBUS RTU/MODBUS ASCII,,,,,,,,,,,,,,,,,,,1713419289-Product-Screenshot 2024-04-18 111803.png,8816015966-Mitsubishi-El,,18%,,,,,27.4mm,98mm,90mm,0.2kg,1,1-2 Days,
2345,Mitsubishi Electric QX40-S1 (Refurbished)- Digital Input Module,Mitsubishi Electric,Factory Automation,PLC,Modular PLC,Digital Input Module,QX40-S1 (Refurbished),Q-Series,QX40-S1 (Refurbished),23400,8190,Piece,Each,1,"PLC Q Series Input module; 24V DC; 16 inputs; sink; response time 0,1 ms",,,,,,Type,DC INPUT (PLUS COMMON),Power Supply (V),24,Current Type,DC,Occupied I/O Points on PLC,16,Integrated Digital Inputs,16,Rated Input Voltage (VDC),24,Wiring,SCREW,Int. Current Consumption (A),0.06,,,,,,,1713420047-Product-Screenshot 2024-04-18 113040.png,3769219494-Mitsubishi-El,,18%,,,,,27.4mm,98mm,90mm,0.2kg,1,1-2 Days,
2346,Mitsubishi Electric Q62DA (Refurbished)- Analog output,Mitsubishi Electric,Factory Automation,PLC,Modular PLC,2 Input Extension with 2 Analog Outputs PLC,Q62DA (Refurbished),Q-Series,Q62DA (Refurbished),38250,13387.5,Piece,Each,1,"PLC Q Series 2 channel analog output module voltage/current, galvanic isolated",,,,,,TYPE,ANALOG OUTPUT,Power Supply (V),24,Current Type,DC,OCCUPIED I/O POINTS ON PLC,16,INTEGRATED ANALOGUE OUTPUTS,2,OUTPUT VOLTAGE RANGE (V),-10-10; 0-5; 1-5,OUTPUT CURRENT RANGE (MA),0-20; 4-20,WIRING,SCREW,INT. CURRENT CONSUMPTION (A),"0,37",,,,,1713420143-Product-Screenshot 2024-04-18 113206.png,7466523770-Mitsubishi-El,,18%,,,,,27.4mm,98mm,112mm,0.2kg,1,1-2 Days,
2347,Mitsubishi Electric QY50 (Refurbished)- Digital Output Module,Mitsubishi Electric,Factory Automation,PLC,Modular PLC,Digital Output Module,QY50 (Refurbished),Q-Series,QY50 (Refurbished),22950,8032.5,Piece,Each,1,"16 point transistor, 12-24V DC, 0.5A/point, 4A/common, sink, 16 points/common",,,,,,Type,TRANSISTOR OUTPUT (SINK),Power Supply (V),Dec-24,Current Type,DC,Occupied I/O Points on PLC,16,Integrated Digital Outputs,16,Output Type,TRANSISTOR,Output Logic,SINK,Rated Load Voltage (VDC),Dec-24,Wiring,SCREW,Int. Current Consumption (A),"0,08",,,1713420239-Product-Screenshot 2024-04-18 113350.png,7428955103-Mitsubishi-El,,18%,,,,,27.4mm,98mm,90mm,0.17kg,1,1-2 Days,
2348,Mitsubishi Electric QX81 (Refurbished)- Digital Input Module,Mitsubishi Electric,Factory Automation,PLC,Modular PLC,Digital Input Module,QX81 (Refurbished),Q-Series,QX81 (Refurbished),32550,11392.5,Piece,Each,1,PLC Q Series Input module; 24 V DC; 32 inputs; SUB-D connector,,,,,,Type,DC INPUT (MINUS COMMON),Power Supply (V),24,Current Type,DC,Occupied I/O Points on PLC,32,Integrated Digital Inputs,32,Rated Input Voltage (VDC),24,Wiring,CONNECTOR,Int. Current Consumption (A),75,,,,,,,1713420297-Product-Screenshot 2024-04-18 113448.png,4773661199-Mitsubishi-El,,18%,,,,,27.4mm,98mm,90mm,0.16kg,1,1-2 Days,
2352,"Mitsubishi Electric QX41-32 point, 24V DC input (4mA), Sink Type, 32 Points/Common",Mitsubishi Electric,Factory Automation,PLC,Modular PLC,Digital Input Module,QX41,Q Series,QX41,26050,11722.5,Piece,Each,1,"Mitsubishi QX41, Service Power Supply 24V, I/O Type DC input (sink/source)/relay output, Integrated Digital Inputs/output 32, Max:- Buy Mitsubishi QX41 in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",,,,,,Service Power Supply,24V,I/O Type,DC input (sink/source)/relay output,Integrated Digital Inputs,32 points,Integrated Digital Outputs,32 points,Min Ambient Temperature - Max. Ambient Temperature (Â°C),(0-55),Protection Class,,,,,,,,,,,,1713440251-Product-Screenshot 2024-04-18 170718.png,7620625719-Mitsubishi-El,85389000,18%,https://www.nexinstrument.com/assets/images/pdf/QX41-S1.pdf,,,,27.4mm,98mm,90mm,0.15kg,1,1-2 Days,
2353,"Mitsubishi Electric QY41P-32 Point Transistor, 12-24V DC, 0.1A/Point, 2A/Common, sink, 32 Points/Common",Mitsubishi Electric,Factory Automation,PLC,Modular PLC,Digital Output Module,QY41P,Q Series,QY41P,26100,11745,Piece,Each,1,"Mitsubishi QY41P, Service Power Supply 24V, I/O Type DC input (sink/source)/relay output, Integrated Digital Inputs/output 32, Max:-Buy Mitsubishi QY41P in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",,,,,,Service Power Supply,24V,I/O Type,DC input (sink/source)/relay output,Integrated Digital Inputs,32 points,Integrated Digital Outputs,32 points,Min Ambient Temperature - Max. Ambient Temperature (Â°C),(0-55),Protection Class,,,,,,,,,,,,1713440450-Product-Screenshot 2024-04-18 171014.png,9033706930-Mitsubishi-El,85389000,18%,https://www.nexinstrument.com/assets/images/pdf/QX41-S1.pdf,,,,27.4mm,98mm,90mm,0.15kg,1,1-2 Days,
2354,"Mitsubishi Electric R61P-PLC iQ-R Series, Power Supply Unit, AC Input",Mitsubishi Electric,Factory Automation,PLC,Modular PLC,Power Supply Module,R61P,R Series,R61P,16050,7222.5,Piece,Each,1,"Mitsubishi R61P, Service Power Supply 24V, I/O Type DC input (sink/source)/relay output, Max:- Buy Mitsubishi R61P in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",,,,,,Service Power Supply,24V,I/O Type,DC input (sink/source)/relay output,Integrated Digital Inputs,,Integrated Digital Outputs,,Min Ambient Temperature - Max. Ambient Temperature (Â°C),(0-55),Protection Class,,,,,,,,,,,,1713440520-Product-Screenshot 2024-04-18 171152.png,2166348886-Mitsubishi-El,85044090,18%,https://eu-assets.contentstack.com/v3/assets/blt5412ff9af9aef77f/blt843369bbb461e5fb/61720221acf2416aff23428c/bb5c5bdc-0772-11ea-9f1a-b8ac6f83a177_C_iQ-R_Q_L-Family_D_UK_260570.pdf,,,,"54,6mm",98mm,110mm,0.41kg,1,1-2 Days,
2355,"Mitsubishi Electric RJ71EN71-PLC iQ-R Series,EthernetInterface,G/100M/10MbpsMultiple net.-Ethernet/CC-Link IE",Mitsubishi Electric,Factory Automation,PLC,Modular PLC,Network Module,RJ71EN71,R Series,RJ71EN71,75650,34042.5,Piece,Each,1,"Mitsubishi RJ71EN71, Service Power Supply 24V, I/O Type DC input (sink/source)/relay output, Max:- Buy Mitsubishi RJ71EN71 in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",,,,,,Service Power Supply,24V,I/O Type,DC input (sink/source)/relay output,Integrated Digital Inputs,,Integrated Digital Outputs,,Min Ambient Temperature - Max. Ambient Temperature (Â°C),(0-55),Protection Class,,,,,,,,,,,,1713440591-Product-Screenshot 2024-04-18 171304.png,9063490144-Mitsubishi-El,85389000,18%,https://eu-assets.contentstack.com/v3/assets/blt5412ff9af9aef77f/blt843369bbb461e5fb/61720221acf2416aff23428c/bb5c5bdc-0772-11ea-9f1a-b8ac6f83a177_C_iQ-R_Q_L-Family_D_UK_260570.pdf,,,,27.8mm,98mm,110mm,0.17kg,1,1-2 Days,
2356,"Mitsubishi Electric RD75P2-PLC iQ-R Series; Positioning Transistor Output Module, 2 Axis",Mitsubishi Electric,Factory Automation,PLC,Modular PLC,Positioning Module,RD75P2,R Series,RD75P2,53000,23850,Piece,Each,1,"Mitsubishi Electric RD75P2, PLC iQ-R Series; Positioning Transistor output module, 2 axis:- Buy Mitsubishi Electric RD75P2 in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",,,,,,Service Power Supply,24V,I/O Type,DC input (sink/source)/relay output,Integrated Digital Inputs,2 axis,Integrated Digital Outputs,2 axix,Min Ambient Temperature - Max. Ambient Temperature (Â°C),(0-55),Protection Class,,,,,,,,,,,,1713440639-Product-Screenshot 2024-04-18 171353.png,3785092363-Mitsubishi-El,85389000,18%,https://eu-assets.contentstack.com/v3/assets/blt5412ff9af9aef77f/blt843369bbb461e5fb/61720221acf2416aff23428c/bb5c5bdc-0772-11ea-9f1a-b8ac6f83a177_C_iQ-R_Q_L-Family_D_UK_260570.pdf,,,,27.8mm,98mm,110mm,0.17kg,1,1-2 Days,
2447,"Mitsubishi, R00CPU, PLC iQ-R CPU module; 4096 I/O; 31,3 ns/com.; 10k steps",Mitsubishi Electric,Factory Automation,PLC,Modular PLC,CPU Module,R00CPU,IQ-R PLC,R00CPU,38950,17527.5,Piece,Each,1,"Mitsubishi, R00CPU, Programmable Logical Controller, PLC iQ-R CPU module; 4096 I/O; 31,3 ns/com.; 10k steps:- Buy Mitsubishi R00CPU, in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",,,,,,Type,Programmable controller CPU,Memory capacity for PLC program,10 k steps (40 kByte),I/O points,4096,,,,,,,,,,,,,,,,,1714199217-Product-R00CPU.png,7562128574-Mitsubishi--R,85389000,18%,https://eu-assets.contentstack.com/v3/assets/blt5412ff9af9aef77f/blt843369bbb461e5fb/61720221acf2416aff23428c/bb5c5bdc-0772-11ea-9f1a-b8ac6f83a177_C_iQ-R_Q_L-Family_D_UK_260570.pdf,,,,27.8mm,106mm,110mm,0.2kg,1,1-2 Days,
2448,"Mitsubishi, R01CPU, PLC iQ-R CPU module; 4096 I/O; 31,3 ns/com.; 15k steps",Mitsubishi Electric,Factory Automation,PLC,Modular PLC,CPU Module,R01CPU,IQ-R PLC,R01CPU,50650,22792.5,Piece,Each,1,"Mitsubishi R01CPU CPU module for iQ-R series PLCs, 15k step memory, 31.36ns per instruction, multi processor capability:- Buy Mitsubishi R01CPU in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",,,,,,Type,Programmable controller CPU,Memory capacity for PLC program,15 k steps (60 kByte),I/O points,4096,,,,,,,,,,,,,,,,,1714199217-Product-R01CPU.png,8334691383-Mitsubishi--R,85389000,18%,https://eu-assets.contentstack.com/v3/assets/blt5412ff9af9aef77f/blt843369bbb461e5fb/61720221acf2416aff23428c/bb5c5bdc-0772-11ea-9f1a-b8ac6f83a177_C_iQ-R_Q_L-Family_D_UK_260570.pdf,,,,27.8mm,106mm,110mm,0.2kg,1,1-2 Days,
2449,"Mitsubishi, R04CPU, PLC iQ-R Series; Programmable controller CPU, 40K steps",Mitsubishi Electric,Factory Automation,PLC,Modular PLC,CPU Module,R04CPU,IQ-R PLC,R04CPU,140100,63045,Piece,Each,1,"Mitsubishi, R04CPU, Programmable Logical Controller, PLC iQ-R Series; Programmable controller CPU, 40K steps:- Buy Mitsubishi R04CPU, in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",,,,,,Type,Programmable controller CPU,Memory capacity for PLC program,40 k steps (160 kByte),I/O points,4096,,,,,,,,,,,,,,,,,1714199217-Product-R04CPU.png,5570140118-Mitsubishi--R,85389000,18%,https://eu-assets.contentstack.com/v3/assets/blt5412ff9af9aef77f/blt843369bbb461e5fb/61720221acf2416aff23428c/bb5c5bdc-0772-11ea-9f1a-b8ac6f83a177_C_iQ-R_Q_L-Family_D_UK_260570.pdf,,,,27.8mm,106mm,110mm,0.2kg,1,1-2 Days,
2450,"Mitsubishi, R08CPU, PLC iQ-R CPU,80k steps,4096 EAs,Ethern,CC-Link IE Field Basic,0,98ns,SD-slot",Mitsubishi Electric,Factory Automation,PLC,Modular PLC,CPU Module,R08CPU,IQ-R PLC,R08CPU,202350,91057.5,Piece,Each,1,"Mitsubishi, R08CPU, Programmable Logical Controller, PLC iQ-R CPU,80k steps,4096 EAs,Ethern,CC-Link IE Field Basic,0,98ns,SD-slot:- Buy Mitsubishi R08CPU, in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",,,,,,Type,Programmable controller CPU,Memory capacity for PLC program,80 k steps (320 kByte),I/O points,4096,,,,,,,,,,,,,,,,,1714199217-Product-R08CPU.png,2156849257-Mitsubishi--R,85389000,18%,https://eu-assets.contentstack.com/v3/assets/blt5412ff9af9aef77f/blt843369bbb461e5fb/61720221acf2416aff23428c/bb5c5bdc-0772-11ea-9f1a-b8ac6f83a177_C_iQ-R_Q_L-Family_D_UK_260570.pdf,,,,27.8mm,106mm,110mm,0.2kg,1,1-2 Days,
2451,"Mitsubishi, R16CPU, PLC iQ-R Series; Programmable controller CPU, 160K steps",Mitsubishi Electric,Factory Automation,PLC,Modular PLC,CPU Module,R16CPU,IQ-R PLC,R16CPU,349500,171255,Piece,Each,1,"Mitsubishi, R16CPU, Programmable Logical Controller, PLC iQ-R Series; Programmable controller CPU, 160K steps:- Buy Mitsubishi R16CPU, in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",,,,,,Type,Programmable controller CPU,Memory capacity for PLC program,160 k steps (640 kByte),I/O points,4096,,,,,,,,,,,,,,,,,1714199217-Product-R16CPU.png,6667692575-Mitsubishi--R,85389000,18%,https://eu-assets.contentstack.com/v3/assets/blt5412ff9af9aef77f/blt843369bbb461e5fb/61720221acf2416aff23428c/bb5c5bdc-0772-11ea-9f1a-b8ac6f83a177_C_iQ-R_Q_L-Family_D_UK_260570.pdf,,,,27.8mm,106mm,110mm,0.2kg,1,1-2 Days,
2452,"Mitsubishi, R32CPU, PLC iQ-R Series; Programmable controller CPU, 320K steps",Mitsubishi Electric,Factory Automation,PLC,Modular PLC,CPU Module,R32CPU,IQ-R PLC,R32CPU,441500,198675,Piece,Each,1,"Mitsubishi, R32CPU, Programmable Logical Controller, PLC iQ-R Series; Programmable controller CPU, 320K steps:- Buy Mitsubishi R32CPU, in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",,,,,,Type,Programmable controller CPU,Memory capacity for PLC program,320 k steps (1280 kByte),I/O points,4096,,,,,,,,,,,,,,,,,1714199217-Product-R32CPU.png,7686949359-Mitsubishi--R,85389000,18%,https://eu-assets.contentstack.com/v3/assets/blt5412ff9af9aef77f/blt843369bbb461e5fb/61720221acf2416aff23428c/bb5c5bdc-0772-11ea-9f1a-b8ac6f83a177_C_iQ-R_Q_L-Family_D_UK_260570.pdf,,,,27.8mm,106mm,110mm,0.2kg,1,1-2 Days,
2453,"Mitsubishi, R120CPU, PLC iQ-R Series; Programmable controller CPU, 1200K steps",Mitsubishi Electric,Factory Automation,PLC,Modular PLC,CPU Module,R120CPU,IQ-R PLC,R120CPU,923650,415642.5,Piece,Each,1,"Mitsubishi, R120CPU, Programmable Logical Controller, PLC iQ-R Series; Programmable controller CPU, 1200K steps:- Buy Mitsubishi R120CPU, in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",,,,,,Type,Programmable controller CPU,Memory capacity for PLC program,1200 k steps (4800 kByte),I/O points,4096,,,,,,,,,,,,,,,,,1714199217-Product-R120CPU.png,8867422773-Mitsubishi--R,85389000,18%,https://eu-assets.contentstack.com/v3/assets/blt5412ff9af9aef77f/blt843369bbb461e5fb/61720221acf2416aff23428c/bb5c5bdc-0772-11ea-9f1a-b8ac6f83a177_C_iQ-R_Q_L-Family_D_UK_260570.pdf,,,,27.8mm,106mm,110mm,0.2kg,1,1-2 Days,
2454,"Mitsubishi, R04ENCPU, PLC iQ-R Series; CPU, 40K steps, CC-Link IE",Mitsubishi Electric,Factory Automation,PLC,Modular PLC,CPU Module,R04ENCPU,IQ-R PLC,R04ENCPU,140100,63045,Piece,Each,1,"Mitsubishi, R04ENCPU, Programmable Logical Controller, PLC iQ-R Series; CPU, 40K steps, CC-Link IE:- Buy Mitsubishi R04ENCPU, in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",,,,,,Type,Programmable controller CPU,Memory capacity for PLC program,40 k steps (160 kByte),I/O points,4096,,,,,,,,,,,,,,,,,1714199217-Product-R04ENCPU.png,5923749085-Mitsubishi--R,85389000,18%,https://eu-assets.contentstack.com/v3/assets/blt5412ff9af9aef77f/blt843369bbb461e5fb/61720221acf2416aff23428c/bb5c5bdc-0772-11ea-9f1a-b8ac6f83a177_C_iQ-R_Q_L-Family_D_UK_260570.pdf,,,,56 mm,106mm,110mm,0.4kg,1,1-2 Days,
