id,name,brand,main_category,c1_category,c2_category,leaf_category,artical_no,series_name,model_no,mrp,seling_price,unit_of_measurement,selling_unit,magnitude_of_uom,description,image_1,image_2,image_3,image_4,image_5,attribute1a,attribute1b,attribute2a,attribute2b,attribute3a,attribute3b,attribute4a,attribute4b,attribute5a,attribute5b,attribute6a,attribute6b,attribute7a,attribute7b,attribute8a,attribute8b,attribute9a,attribute9b,attribute10a,attribute10b,attribute11a,attribute11b,image,sku_code,hsn,tax,catalogue_url,is_return_available,return_day,faq,width,height,depth,weight,min_quantity,ship_time,accesoriess_cat_name
1073,"Balluff, BES0433-Hygienic Inductive Sensors, Range 4mm, PNP (NO)",Balluff,Sensors,Proximity Sensors,Inductive Sensor,Hygienic Inductive Sensors,BES0433,BES,BES0433,,7772.24,Piece,Each,1,"Balluff, BES0433-Hygienic Inductive Sensors, Range 4mm, PNP (NO)",,,,,,Dimension,12 x 45 mm,Style,M12x1,Installation,for flush mounting,Range,4 mm,Switching output,PNP normally open (NO),Switching frequency,2000 Hz,Housing material,1.4404 stainless steel,Material sensing surface,LCP,Connection,"Connector, M12x1-Male, 4-pin",Operating voltage Ub,10...30 VDC,Ambient temperature,(-40-85 deg C),1712296583-Product-Screenshot 2024-04-05 112614.png,3011944837-Balluff--BES0,85365000,18%,https://publications.balluff.com/pdfengine/pdf?type=pdb&id=274564&con=en&ws=appoval,7 Days,,,,,,,1,08-10 Days,
1074,"Balluff, BES0444-Hygienic Inductive Sensors, Range 2mm, PNP (NO)",Balluff,Sensors,Proximity Sensors,Inductive Sensor,Hygienic Inductive Sensors,BES0444,BES,BES0444,,7342.56,Piece,Each,1,"Balluff, BES0444-Hygienic Inductive Sensors, Range 2mm, PNP (NO)",,,,,,Dimension,12 x 50 mm,Style,M12x1,Installation,for flush mounting,Range,2 mm,Switching output,PNP normally open (NO),Switching frequency,800 Hz,Housing material,1.4571 stainless steel,Material sensing surface,PEEK,Connection,"Connector, M12x1-Male, 4-pin",Operating voltage Ub,10...30 VDC,Ambient temperature,(-40-105 deg C),1712298848-Product-Screenshot 2024-04-05 120231.png,7759662201-Balluff--BES0,85365000,18%,https://publications.balluff.com/pdfengine/pdf?type=pdb&id=272629&con=en&ws=appoval,7 Days,,,,,,,1,08-10 Days,
1075,"Balluff, BES0437-Hygienic Inductive Sensors, Range 8mm, PNP (NO)",Balluff,Sensors,Proximity Sensors,Inductive Sensor,Hygienic Inductive Sensors,BES0437,BES,BES0437,,9301.42,Piece,Each,1,"Balluff, BES0437-Hygienic Inductive Sensors, Range 8mm, PNP (NO)",,,,,,Dimension,18 x 65 mm,Style,M18x1,Installation,for flush mounting,Range,8 mm,Switching output,PNP normally open (NO),Switching frequency,700 Hz,Housing material,1.4404 stainless steel,Material sensing surface,PEEK,Connection,"Connector, M12x1-Male, 4-pin",Operating voltage Ub,10...30 VDC,Ambient temperature,(-40-85 deg C),1712298881-Product-Screenshot 2024-04-05 120433.png,5880073026-Balluff--BES0,85365000,18%,https://publications.balluff.com/pdfengine/pdf?type=pdb&id=279150&con=en&ws=appoval,7 Days,,,,,,,1,08-10 Days,
1076,"Balluff, BES0441-Hygienic Inductive Sensors, Range 5mm, PNP (NO)",Balluff,Sensors,Proximity Sensors,Inductive Sensor,Hygienic Inductive Sensors,BES0441,BES,BES0441,,8821.18,Piece,Each,1,"Balluff, BES0441-Hygienic Inductive Sensors, Range 5mm, PNP (NO)",,,,,,Dimension,18 x 45 mm,Style,M18x1,Installation,for flush mounting,Range,5 mm,Switching output,PNP normally open (NO),Switching frequency,500 Hz,Housing material,1.4571 stainless steel,Material sensing surface,PEEK,Connection,"Connector, M12x1-Male, 4-pin",Operating voltage Ub,10...30 VDC,Ambient temperature,(-40-105 deg C),1712298924-Product-Screenshot 2024-04-05 120514.png,9570395953-Balluff--BES0,85365000,18%,https://publications.balluff.com/pdfengine/pdf?type=pdb&id=279152&con=en&ws=appoval,7 Days,,,,,,,1,08-10 Days,
1077,"Balluff, BES0432-Hygienic Inductive Sensors, Range 4mm, PNP (NC)",Balluff,Sensors,Proximity Sensors,Inductive Sensor,Hygienic Inductive Sensors,BES0432,BES,BES0432,,7772.24,Piece,Each,1,"Balluff, BES0432-Hygienic Inductive Sensors, Range 4mm, PNP (NC)",,,,,,Dimension,12 x 45 mm,Style,M12x1,Installation,for flush mounting,Range,4 mm,Switching output,PNP normally closed (NC),Switching frequency,2000 Hz,Housing material,1.4404 stainless steel,Material sensing surface,LCP,Connection,"Connector, M12x1-Male, 4-pin",Operating voltage Ub,10...30 VDC,Ambient temperature,(-40-85 deg C),1712298959-Product-Screenshot 2024-04-05 120549.png,8735155309-Balluff--BES0,85365000,18%,https://publications.balluff.com/pdfengine/pdf?type=pdb&id=282192&con=en&ws=appoval,7 Days,,,,,,,1,08-10 Days,
1078,"Balluff, BES0434-Hygienic Inductive Sensors, Range 4mm, PNP (NC)",Balluff,Sensors,Proximity Sensors,Inductive Sensor,Hygienic Inductive Sensors,BES0434,BES,BES0434,,7772.24,Piece,Each,1,"Balluff, BES0434-Hygienic Inductive Sensors, Range 4mm, PNP (NC)",,,,,,Dimension,12 x 65 mm,Style,M12x1,Installation,for flush mounting,Range,4 mm,Switching output,PNP normally closed (NC),Switching frequency,1000 Hz,Housing material,1.4404 stainless steel,Material sensing surface,LCP,Connection,"Connector, M12x1-Male, 4-pin",Operating voltage Ub,10...30 VDC,Ambient temperature,(-40-85 deg C),1712298997-Product-Screenshot 2024-04-05 120619.png,5255207127-Balluff--BES0,85365000,18%,https://publications.balluff.com/pdfengine/pdf?type=pdb&id=279148&con=en&ws=appoval,7 Days,,,,,,,1,08-10 Days,
1693,"Balluff BES03YP- Inductive Factor 1 Sensors, Range 2 mm , Style M8x1, PNP (N0)",Balluff,Sensors,Proximity Sensors,Inductive Sensor,Inductive Factor 1 Sensors,BES03YP,BES,BES03YP,,9806.93,Piece,Each,1,"Balluff BES03YP- Inductive Factor 1 Sensors, Range 2 mm , Style M8x1, PNP (N0)",,,,,,Dimension,8 x 65 mm,Style,M8x1,Installation,For Flush Mounting,Range,2 mm,Switching output,PNP Normally Open (NO),Switching Frequency,1000 Hz,Housing Material,"Brass, PTFE coated",Material Sensing Surface,LCP,Connection,"Connector, M12x1-Male, 3-pin",Operating Voltage Ub,10...30 VDC,Ambient Temperature,(-25~70 deg C),1712992620-Product-BES03YP.PNG,6013870432-Balluff-BES03,85365090,18%,https://publications.balluff.com/pdfengine/pdf?type=pdb&id=184371&con=en&ws=appoval,7 Days,,,,,,,1,08-10 Days,
1694,"Balluff BES0454- Inductive Factor 1 Sensors, Range 15 mm, Style M30x1.5 40x40, PNP (N0)",Balluff,Sensors,Proximity Sensors,Inductive Sensor,Inductive Factor 1 Sensors,BES0454,BES,BES0454,,12814.72,Piece,Each,1,"Balluff BES0454- Inductive Factor 1 Sensors, Range 15 mm, Style M30x1.5 40x40, PNP (N0)",,,,,,Dimension,30 x 65 mm,Style,M30x1.5,Installation,For Flush Mounting,Range,15 mm,Switching output,PNP Normally Open (NO),Switching Frequency,750 Hz,Housing Material,"Brass, PTFE coated",Material Sensing Surface,PPS,Connection,"Connector, M12x1-Male, 3-pin",Operating Voltage Ub,10...30 VDC,Ambient Temperature,(-25~70 deg C),1712992635-Product-BES0454.PNG,1900169419-Balluff-BES04,85365000,18%,https://publications.balluff.com/pdfengine/pdf?type=pdb&id=257806&con=en&ws=appoval,7 Days,,,,,,,1,08-10 Days,
1695,"Balluff BES0216- Inductive Factor 1 Sensors, Range 20 mm, Style M12x1, PNP (NO/NC)",Balluff,Sensors,Proximity Sensors,Inductive Sensor,Inductive Factor 1 Sensors,BES0216,BES,BES0216,,10780.04,Piece,Each,1,"Balluff BES0216- Inductive Factor 1 Sensors, Range 20 mm, Style M12x1, PNP (NO/NC)",,,,,,Dimension,40 x 40 x 62 mm,Style,40x40,Installation,For Flush Mounting,Range,20 mm,Switching output,PNP Normally Open/Normally Closed (NO/NC),Switching Frequency,400 Hz,Housing Material,PBT,Material Sensing Surface,PBT,Connection,"Connector, M12x1-Male, 4-pin",Operating Voltage Ub,10...30 VDC,Ambient Temperature,(-25~70 deg C),1712992649-Product-BES0216.PNG,9735994479-Balluff-BES02,85365090,18%,https://publications.balluff.com/pdfengine/pdf?type=pdb&id=258802&con=en&ws=appoval,7 Days,,,,,,,1,08-10 Days,
1696,"Balluff BES02JZ- Inductive Factor 1 Sensors, Range 3 mm, Style M12x1, PNP (N0)",Balluff,Sensors,Proximity Sensors,Inductive Sensor,Inductive Factor 1 Sensors,BES02JZ,BES,BES02JZ,,7974.45,Piece,Each,1,"Balluff BES02JZ- Inductive Factor 1 Sensors, Range 3 mm, Style M12x1, PNP (N0)",,,,,,Dimension,12 x 50 mm,Style,M12x1,Installation,For Flush Mounting,Range,3 mm,Switching output,PNP Normally Open (NO),Switching Frequency,2000 Hz,Housing Material,"Brass, PTFE coated",Material Sensing Surface,LCP/PTFE,Connection,"Connector, M12x1-Male, 4-pin",Operating Voltage Ub,10...30 VDC,Ambient Temperature,(-25~70 deg C),1712992662-Product-BES02JZ.PNG,5163612969-Balluff-BES02,85365090,18%,https://publications.balluff.com/pdfengine/pdf?type=pdb&id=133620&con=en&ws=appoval,7 Days,,,,,,,1,08-10 Days,
1697,"Balluff BES02KA- Inductive Factor 1 Sensors, Range 5 mm, Style M18x1, PNP (N0)",Balluff,Sensors,Proximity Sensors,Inductive Sensor,Inductive Factor 1 Sensors,BES02KA,BES,BES02KA,,16656.64,Piece,Each,1,"Balluff BES02KA- Inductive Factor 1 Sensors, Range 5 mm, Style M18x1, PNP (N0)",,,,,,Dimension,18 x 50 mm,Style,M18x1,Installation,For Flush Mounting,Range,5 mm,Switching output,PNP Normally Open (NO),Switching Frequency,2500 Hz,Housing Material,"Brass, PTFE coated",Material Sensing Surface,ceramic coated,Connection,"Connector, M12x1-Male, 4-pin",Operating Voltage Ub,10...30 VDC,Ambient Temperature,(-25~70 deg C),1712992684-Product-BES02KA.PNG,3944400432-Balluff-BES02,85365090,18%,https://publications.balluff.com/pdfengine/pdf?type=pdb&id=162551&con=en&ws=appoval,7 Days,,,,,,,1,08-10 Days,
1698,"Balluff BES049Y- Inductive Factor 1 Sensors, Range 5 mm, Style 32x20x8c, PNP (N0)",Balluff,Sensors,Proximity Sensors,Inductive Sensor,Inductive Factor 1 Sensors,BES049Y,BES,BES049Y,,48996.79,Piece,Each,1,"Balluff BES049Y- Inductive Factor 1 Sensors, Range 5 mm, Style 32x20x8c, PNP (N0)",,,,,,Dimension,32 x 20 x 8 mm,Style,32x20x8,Installation,For Flush Mounting,Range,5 mm,Switching output,PNP Normally Open (NO),Switching Frequency,20 Hz,Housing Material,"Stainless steel, PTFE coated",Material Sensing Surface,"Stainless steel, W51 ceramic coating",Connection,"Cable with connector, M12x1-Male, 4-pin, 0.30 m, PUR",Operating Voltage Ub,10...30 VDC,Ambient Temperature,(-25~70 deg C),1712992698-Product-BES049Y.PNG,3979650807-Balluff-BES04,85365000,18%,https://publications.balluff.com/pdfengine/pdf?type=pdb&id=260015&con=en&ws=appoval,7 Days,,,,,,,1,08-10 Days,
1699,"Balluff BES02YR- Inductive Factor 1 Sensors, Range 1.5 mm, Style M8x1, PNP (N0)",Balluff,Sensors,Proximity Sensors,Inductive Sensor,Inductive Factor 1 Sensors,BES02YR,BES,BES02YR,,12397.67,Piece,Each,1,"Balluff BES02YR- Inductive Factor 1 Sensors, Range 1.5 mm, Style M8x1, PNP (N0)",,,,,,Dimension,8 x 49 mm,Style,M8x1,Installation,For Flush Mounting,Range,1.5 mm,Switching output,PNP Normally Open (NO),Switching Frequency,2000 Hz,Housing Material,"1.4301 stainless steel, PTFE coated",Material Sensing Surface,PBT/PTFE,Connection,"Connector, M8x1-Male, 3-pin",Operating Voltage Ub,10...30 VDC,Ambient Temperature,(-25~70 deg C),1712992715-Product-BES02YR.PNG,2149713491-Balluff-BES02,85365000,18%,https://publications.balluff.com/pdfengine/pdf?type=pdb&id=120473&con=en&ws=appoval,7 Days,,,,,,,1,08-10 Days,
1700,"Balluff BES03MZ- Inductive Factor 1 Sensors, Range 20 mm , Style M30x1.5, PNP (N0)",Balluff,Sensors,Proximity Sensors,Inductive Sensor,Inductive Factor 1 Sensors,BES03MZ,BES,BES03MZ,,13648.82,Piece,Each,1,"Balluff BES03MZ- Inductive Factor 1 Sensors, Range 20 mm , Style M30x1.5, PNP (N0)",,,,,,Dimension,30 x 65 mm,Style,M30x1.5,Installation,Non-Flush,Range,20 mm,Switching output,PNP Normally Open (NO),Switching Frequency,1000 Hz,Housing Material,"Brass, PTFE coated",Material Sensing Surface,ceramic coated,Connection,"Connector, M12x1-Male, 4-pin",Operating Voltage Ub,10...30 VDC,Ambient Temperature,(-25~70 deg C),1712992733-Product-BES03MZ.PNG,5909508716-Balluff-BES03,85365000,18%,https://publications.balluff.com/pdfengine/pdf?type=pdb&id=178878&con=en&ws=appoval,7 Days,,,,,,,1,08-10 Days,
1701,"Balluff BES021A- Inductive Factor 1 Sensors, Range 25 mm , Style 40x40, PNP (NO/NC)",Balluff,Sensors,Proximity Sensors,Inductive Sensor,Inductive Factor 1 Sensors,BES021A,BES,BES021A,,10780.04,Piece,Each,1,"Balluff BES021A- Inductive Factor 1 Sensors, Range 25 mm , Style 40x40, PNP (NO/NC)",,,,,,Dimension,40 x 40 x 62 mm,Style,40x40,Installation,Non-Flush,Range,25 mm,Switching output,PNP Normally Open/Normally Closed (NO/NC),Switching Frequency,250 Hz,Housing Material,PBT,Material Sensing Surface,PBT,Connection,"Connector, M12x1-Male, 4-pin",Operating Voltage Ub,10...30 VDC,Ambient Temperature,(-25~70 deg C),1712992745-Product-BES021A.PNG,9859405063-Balluff-BES02,85365000,18%,https://publications.balluff.com/pdfengine/pdf?type=pdb&id=258796&con=en&ws=appoval,7 Days,,,,,,,1,08-10 Days,
1702,"Balluff BES04AW- Inductive Factor 1 Sensors, Range 20 mm , Style 40x40, PNP (NO/NC)",Balluff,Sensors,Proximity Sensors,Inductive Sensor,Inductive Factor 1 Sensors,BES04AW,BES,BES04AW,,14268.09,Piece,Each,1,"Balluff BES04AW- Inductive Factor 1 Sensors, Range 20 mm , Style 40x40, PNP (NO/NC)",,,,,,Dimension,40 x 40 x 62 mm,Style,40x40,Installation,For Flush Mounting,Range,20 mm,Switching output,PNP Normally Open/Normally Closed (NO/NC),Switching Frequency,400 Hz,Housing Material,"PBT, partly coated",Material Sensing Surface,ceramic coated,Connection,"Connector, M12x1-Male, 4-pin",Operating Voltage Ub,10...30 VDC,Ambient Temperature,(-25~70 deg C),1712992759-Product-BES04AW.PNG,8555491691-Balluff-BES04,85365000,18%,https://publications.balluff.com/pdfengine/pdf?type=pdb&id=228103&con=en&ws=appoval,7 Days,,,,,,,1,08-10 Days,
1703,"Balluff BES02K0- Inductive Factor 1 Sensors, Range 3 mm , Style M12x1, PNP (N0)",Balluff,Sensors,Proximity Sensors,Inductive Sensor,Inductive Factor 1 Sensors,BES02K0,BES,BES02K0,,15683.48,Piece,Each,1,"Balluff BES02K0- Inductive Factor 1 Sensors, Range 3 mm , Style M12x1, PNP (N0)",,,,,,Dimension,12 x 50 mm,Style,M12x1,Installation,For Flush Mounting,Range,3 mm,Switching output,PNP Normally Open (NO),Switching Frequency,2000 Hz,Housing Material,"Brass, PTFE coated",Material Sensing Surface,Ceramic,Connection,"Connector, M12x1-Male, 4-pin",Operating Voltage Ub,10...30 VDC,Ambient Temperature,(-25~70 deg C),1712992772-Product-BES02K0.PNG,5644242202-Balluff-BES02,85365000,18%,https://publications.balluff.com/pdfengine/pdf?type=pdb&id=162556&con=en&ws=appoval,7 Days,,,,,,,1,08-10 Days,
1704,"Balluff BES02K4- Inductive Factor 1 Sensors, Range 3 mm, Style M12x1, PNP (N0)",Balluff,Sensors,Proximity Sensors,Inductive Sensor,Inductive Factor 1 Sensors,BES02K4,BES,BES02K4,,15683.48,Piece,Each,1,"Balluff BES02K4- Inductive Factor 1 Sensors, Range 3 mm, Style M12x1, PNP (N0)",,,,,,Dimension,12 x 65 mm,Style,M12x1,Installation,For Flush Mounting,Range,3 mm,Switching output,PNP Normally Open (NO),Switching Frequency,2000 Hz,Housing Material,"Brass, PTFE coated",Material Sensing Surface,ceramic coated,Connection,"Connector, M12x1-Male, 4-pin",Operating Voltage Ub,10...30 VDC,Ambient Temperature,(-25~70 deg C),1712992784-Product-BES02K4.PNG,9544623801-Balluff-BES02,85365090,18%,https://publications.balluff.com/pdfengine/pdf?type=pdb&id=181941&con=en&ws=appoval,7 Days,,,,,,,1,08-10 Days,
1705,"Balluff BES04RE- Inductive Factor 1 Sensors, Range 5 mm, Style 32x20x8, PNP (N0)",Balluff,Sensors,Proximity Sensors,Inductive Sensor,Inductive Factor 1 Sensors,BES04RE,BES,BES04RE,,49413.8,Piece,Each,1,"Balluff BES04RE- Inductive Factor 1 Sensors, Range 5 mm, Style 32x20x8, PNP (N0)",,,,,,Dimension,32 x 20 x 8 mm,Style,32x20x8,Installation,For Flush Mounting,Range,5 mm,Switching output,PNP Normally Open (NO),Switching Frequency,20 Hz,Housing Material,"Stainless steel, PTFE coated",Material Sensing Surface,"Stainless steel, W51 ceramic coating",Connection,"Cable with connector, M12x1-Male, 4-pin, 0.30 m, Silicone",Operating Voltage Ub,10...30 VDC,Ambient Temperature,(-25~70 deg C),1712992797-Product-BES04RE.PNG,6031657295-Balluff-BES04,85365000,18%,https://publications.balluff.com/pdfengine/pdf?type=pdb&id=260012&con=en&ws=appoval,7 Days,,,,,,,1,08-10 Days,
1706,"Balluff BES0222- Inductive Factor 1 Sensors, Range 35 mm, Style 40x40, PNP (N0)",Balluff,Sensors,Proximity Sensors,Inductive Sensor,Inductive Factor 1 Sensors,BES0222,BES,BES0222,,10780.04,Piece,Each,1,"Balluff BES0222- Inductive Factor 1 Sensors, Range 35 mm, Style 40x40, PNP (N0)",,,,,,Dimension,40 x 40 x 62 mm,Style,40x40,Installation,Shielded on one side,Range,35 mm,Switching output,PNP Normally Open (NO),Switching Frequency,250 Hz,Housing Material,PBT,Material Sensing Surface,PBT,Connection,"Connector, M12x1-Male, 4-pin",Operating Voltage Ub,10...30 VDC,Ambient Temperature,(-10~60 deg C),1712992813-Product-BES0222.PNG,4647535758-Balluff-BES02,85365000,18%,https://publications.balluff.com/pdfengine/pdf?type=pdb&id=258801&con=en&ws=appoval,7 Days,,,,,,,1,08-10 Days,
